sample_path,mode,status,gender,raw_num_betas,model_num_betas,forward_betas_dim,height_canonical,raw_v_height,reason
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10160_w_Myriam_0_0.pkl,adults,ok,female,10,10,10,1.630844533443451,1.6766124963760376,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10162_m_Kenneth_0_0.pkl,adults,ok,male,10,10,10,2.1171441078186035,1.4291167259216309,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10163_m_Kenneth_0_0.pkl,adults,ok,male,10,10,10,1.8817919492721558,1.8744813203811646,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10165_w_Amaya_0_0.pkl,adults,ok,female,10,10,10,1.7715919613838196,1.7336750030517578,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10168_m_Kazuo_0_0.pkl,adults,ok,male,10,10,10,1.7181522846221924,1.7076777219772339,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10169_m_Kazuo_0_0.pkl,adults,ok,male,10,10,10,1.7207487225532532,1.6397327184677124,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10170_m_Max_0_0.pkl,adults,ok,male,10,10,10,1.828414797782898,1.7920665740966797,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10171_m_Max_0_0.pkl,adults,ok,male,10,10,10,1.8400341272354126,1.7503584623336792,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10172_w_Kim_0_0.pkl,adults,ok,female,10,10,10,1.741986632347107,1.7791374921798706,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10174_w_Kim_0_0.pkl,adults,ok,female,10,10,10,1.7535410523414612,1.4035699367523193,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10175_w_Kim_0_0.pkl,adults,ok,female,10,10,10,1.9855927228927612,1.4694331884384155,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10177_w_Kim_0_0.pkl,adults,ok,female,10,10,10,1.7352965474128723,1.7650431394577026,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10178_w_Kim_0_0.pkl,adults,ok,female,10,10,10,1.802220106124878,1.3763198852539062,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10179_w_Kim_0_0.pkl,adults,ok,female,10,10,10,1.746916949748993,0.9359360337257385,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10180_w_Kim_0_0.pkl,adults,ok,female,10,10,10,1.737646758556366,1.7321141958236694,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10181_m_Michael_0_0.pkl,adults,ok,male,10,10,10,1.911887764930725,1.8910343647003174,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10186_m_Carlos_0_0.pkl,adults,ok,male,10,10,10,1.7353213429450989,1.6937847137451172,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10188_m_Carlos_0_0.pkl,adults,ok,male,10,10,10,1.7295516729354858,1.6870423555374146,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10189_m_Carlos_0_0.pkl,adults,ok,male,10,10,10,1.7762900590896606,1.7713255882263184,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10197_m_Peter_0_0.pkl,adults,ok,male,10,10,10,1.8622924089431763,1.7494406700134277,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10207_w_Kim_0_0.pkl,adults,ok,female,10,10,10,1.7961252927780151,1.7516945600509644,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10219_w_Valeska_0_0.pkl,adults,ok,female,10,10,10,1.646472692489624,1.6825534105300903,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10220_w_Valeska_0_0.pkl,adults,ok,female,10,10,10,1.6539843678474426,1.6967906951904297,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10222_m_Anselmo_0_0.pkl,adults,ok,male,10,10,10,1.690253734588623,1.6790297031402588,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10223_m_Anselmo_0_0.pkl,adults,ok,male,10,10,10,1.7124501466751099,1.6938717365264893,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10224_m_Anselmo_0_0.pkl,adults,ok,male,10,10,10,1.7334166765213013,1.7295382022857666,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10225_m_Anselmo_0_0.pkl,adults,ok,male,10,10,10,1.4898061156272888,1.7412662506103516,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10227_m_Anselmo_0_0.pkl,adults,ok,male,10,10,10,1.7008483409881592,1.7027804851531982,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10228_m_Anselmo_0_0.pkl,adults,ok,male,10,10,10,1.8215959668159485,1.489485263824463,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10230_m_Anselmo_0_0.pkl,adults,ok,male,10,10,10,1.703513503074646,1.7146272659301758,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10231_m_Anselmo_0_0.pkl,adults,ok,male,10,10,10,1.8876806497573853,1.4604569673538208,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10232_w_Myriam_0_0.pkl,adults,ok,female,10,10,10,1.6701319217681885,1.7264842987060547,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10234_m_Hugo_0_0.pkl,adults,ok,male,10,10,10,1.7669677734375,1.7519493103027344,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10236_m_Carlos_0_0.pkl,adults,ok,male,10,10,10,1.8616015315055847,1.7724697589874268,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10239_m_Carlos_0_0.pkl,adults,ok,male,10,10,10,1.9267231225967407,1.4557446241378784,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10244_w_Valeska_0_0.pkl,adults,ok,female,10,10,10,1.662122905254364,1.7187044620513916,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10245_w_Valeska_0_0.pkl,adults,ok,female,10,10,10,1.6579160690307617,1.3654570579528809,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10246_w_Valeska_0_0.pkl,adults,ok,female,10,10,10,1.6206320524215698,1.6827107667922974,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10247_w_Valeska_0_0.pkl,adults,ok,female,10,10,10,1.7658932209014893,1.417494297027588,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10255_m_Anselmo_0_0.pkl,adults,ok,male,10,10,10,1.705905795097351,1.6854413747787476,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10256_m_Anselmo_0_0.pkl,adults,ok,male,10,10,10,1.7045466303825378,1.6974202394485474,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10265_w_Ramona_0_0.pkl,adults,ok,female,10,10,10,1.6731284856796265,1.7138279676437378,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10266_w_Ramona_0_0.pkl,adults,ok,female,10,10,10,1.6808716654777527,1.7301214933395386,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10267_w_Ramona_0_0.pkl,adults,ok,female,10,10,10,1.6901642680168152,1.732007622718811,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10268_w_Myriam_0_0.pkl,adults,ok,female,10,10,10,1.6921175122261047,1.7340463399887085,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10274_w_Bao_0_0.pkl,adults,ok,female,10,10,10,1.6597243547439575,1.7391382455825806,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10275_w_Bao_0_0.pkl,adults,ok,female,10,10,10,1.6847350597381592,1.7469626665115356,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10277_m_Anselmo_0_0.pkl,adults,ok,male,10,10,10,1.7252843976020813,1.6906261444091797,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10278_w_Bao_0_0.pkl,adults,ok,female,10,10,10,1.6775804162025452,1.718868613243103,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10279_w_Bao_0_0.pkl,adults,ok,female,10,10,10,1.711311161518097,1.4715089797973633,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10280_w_Bao_0_0.pkl,adults,ok,female,10,10,10,1.6290677189826965,1.6749532222747803,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10281_w_Ina_0_0.pkl,adults,ok,female,10,10,10,1.714648723602295,1.7239552736282349,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10283_w_Ramona_0_0.pkl,adults,ok,female,10,10,10,1.6607925295829773,1.734105110168457,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10284_m_Simon_0_0.pkl,adults,ok,male,10,10,10,1.8007185459136963,1.7862528562545776,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10297_w_Rocio_0_0.pkl,adults,ok,female,10,10,10,1.6415778398513794,1.6597115993499756,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10298_w_Rocio_0_0.pkl,adults,ok,female,10,10,10,1.6827307343482971,1.683950424194336,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10299_w_Rocio_0_0.pkl,adults,ok,female,10,10,10,1.6853613257408142,1.666590929031372,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10300_w_Rocio_0_0.pkl,adults,ok,female,10,10,10,1.6904340982437134,1.3378159999847412,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10301_w_Rocio_0_0.pkl,adults,ok,female,10,10,10,1.685268759727478,1.7501424551010132,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10302_w_Rocio_0_0.pkl,adults,ok,female,10,10,10,1.7011809349060059,1.7298192977905273,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10303_m_Marcel_0_0.pkl,adults,ok,male,10,10,10,1.8420398235321045,1.7752511501312256,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10304_m_Marcel_0_0.pkl,adults,ok,male,10,10,10,1.8426101207733154,1.7398542165756226,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10311_m_John_0_0.pkl,adults,ok,male,10,10,10,1.9288020133972168,1.883448839187622,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10314_m_John_0_0.pkl,adults,ok,male,10,10,10,1.863936960697174,1.8832656145095825,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10315_m_John_0_0.pkl,adults,ok,male,10,10,10,1.869727909564972,1.8837511539459229,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10316_m_John_0_0.pkl,adults,ok,male,10,10,10,1.909353792667389,1.8742417097091675,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10318_m_John_0_0.pkl,adults,ok,male,10,10,10,1.8997883796691895,1.8568350076675415,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10323_w_Nelly_0_0.pkl,adults,ok,female,10,10,10,1.698165237903595,1.7666540145874023,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10327_m_Andrew_0_0.pkl,adults,ok,male,10,10,10,1.8491852283477783,1.7779148817062378,
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10339_w_Nelly_0_0.pkl,adults,ok,female,10,10,10,1.604430913925171,1.6600440740585327,
