sample_path,gender,raw_num_betas,model_num_betas,forward_betas_dim,kid_template_path,height_canonical,shoulder_width,pelvis_width,torso_height,upper_arm,forearm,arm_length,thigh,shank,leg_length,shoulder_width_ratio,pelvis_width_ratio,torso_height_ratio,upper_arm_ratio,forearm_ratio,arm_length_ratio,thigh_ratio,shank_ratio,leg_length_ratio
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10185_k_Mady_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.6323208808898926,0.26803165674209595,0.10148239135742188,0.4384463429450989,0.24767570942640305,0.23018638044595718,0.47786208987236023,0.35302014648914337,0.3768777698278427,0.7298979163169861,0.16420279853062536,0.06217061396782274,0.2686030351496031,0.15173224353497067,0.1410178495789789,0.29275009311394956,0.21626884188155907,0.23088460990732423,0.44715345178888327
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10191_k_Mara_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.3800055980682373,0.24886544048786163,0.084580197930336,0.37947922945022583,0.2104284018278122,0.1972508803009987,0.4076792821288109,0.2886134535074234,0.31394101679325104,0.6025544703006744,0.18033654416781283,0.06128974987401011,0.27498383338548,0.15248373058948064,0.1429348406826138,0.2954185712720944,0.20913933531242987,0.22749256759009723,0.4366319029025271
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10193_k_Mila_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.4445313215255737,0.25321710109710693,0.09831980615854263,0.3902820348739624,0.22422263771295547,0.20714160799980164,0.4313642457127571,0.30667197704315186,0.3326844274997711,0.639356404542923,0.17529360376186487,0.06806346438698664,0.27017900481505963,0.15522172096355327,0.14339710390013474,0.298618824863688,0.2122985998803229,0.2303061363518391,0.442604736232162
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10194_k_Lilly_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.2751247882843018,0.22992026805877686,0.08152208477258682,0.34826380014419556,0.19766820967197418,0.1836104765534401,0.3812786862254143,0.2655744403600693,0.2885599136352539,0.5541343539953232,0.1803119743034231,0.06393263272865704,0.2731213472940083,0.15501871776639173,0.14399412374414786,0.2990128415105396,0.20827329434745237,0.2262993522567429,0.43457264660419526
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10209_k_Mila_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.4334042072296143,0.2626267969608307,0.09909029304981232,0.39156341552734375,0.2217683643102646,0.20458729565143585,0.42635565996170044,0.30225782096385956,0.33003005385398865,0.6322878748178482,0.18321893827032767,0.06912934436081171,0.2731702708506282,0.15471446448373646,0.14272826507663752,0.297442729560374,0.21086712278321187,0.23024214118350342,0.4411092639667153
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10210_k_Mila_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.5037286281585693,0.26382720470428467,0.1031518429517746,0.403842955827713,0.2335941568017006,0.21582066267728806,0.44941481947898865,0.32258009910583496,0.34979015588760376,0.6723702549934387,0.17544868120743384,0.06859737922133724,0.26856106099559307,0.15534329295024096,0.14352367750129022,0.29886697045153116,0.2145201554756984,0.23261521350162,0.4471353689773184
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10212_k_Lilly_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.3514094948768616,0.2521185874938965,0.0885961651802063,0.36786556243896484,0.2131856307387352,0.19876908510923386,0.41195471584796906,0.2819546163082123,0.3090131878852844,0.5909678041934967,0.18655972778766747,0.06555834150645734,0.2722088040919708,0.15775057933728692,0.14708279456579176,0.3048333739030787,0.20863743919003883,0.22865992066560198,0.43729735985564083
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10213_k_Lilly_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.3240329027175903,0.25067710876464844,0.08775313198566437,0.36885714530944824,0.2017241045832634,0.18753407895565033,0.3892581835389137,0.27152320742607117,0.2975546568632126,0.5690778642892838,0.18932845871891194,0.06627715354018032,0.2785860869109562,0.15235580941321225,0.1416385337333648,0.2939943431465771,0.2050728549636245,0.22473358196195786,0.4298064369255824
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10249_k_Lilly_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.1725268363952637,0.2145480215549469,0.07177317142486572,0.31881794333457947,0.184227854013443,0.17255211621522903,0.356779970228672,0.24300824105739594,0.2660130560398102,0.5090212970972061,0.1829791991921811,0.06121239121956496,0.27190673461660936,0.1571203731078945,0.14716261569390723,0.3042829888018017,0.20725175195519094,0.22687161417782345,0.4341233661330144
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10250_k_Lilly_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.326307773590088,0.24064703285694122,0.08192291855812073,0.3543316423892975,0.2087770625948906,0.19559266418218613,0.4043697267770767,0.28194186091423035,0.30819182097911835,0.5901336818933487,0.1814413197666413,0.06176765317175924,0.2671564243570574,0.15741222870900232,0.14747155077946222,0.30488377948846457,0.21257649734726505,0.2323682535199925,0.44494475086725754
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10251_k_Lilly_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.7697004675865173,0.31099605560302734,0.11577273160219193,0.474446177482605,0.27461494505405426,0.2555930018424988,0.530207946896553,0.3856240510940552,0.41567088663578033,0.8012949377298355,0.1757337251694111,0.06541939368987143,0.2680940566906474,0.1551759464857738,0.14442726694369443,0.2996032134294682,0.21790357077769307,0.23488205730242254,0.4527856280801156
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10252_k_Lilly_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.3415929079055786,0.24071408808231354,0.08577755838632584,0.3654800355434418,0.20907103270292282,0.19522693753242493,0.40429797023534775,0.28034134209156036,0.3057412952184677,0.5860826373100281,0.17942409106656892,0.06393709886275194,0.27242245646185564,0.15583790840793357,0.14551876085660181,0.3013566692645354,0.2089615564003047,0.227894239315691,0.4368557957159957
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10253_k_Lilly_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.3396285772323608,0.24319998919963837,0.08190451562404633,0.35734376311302185,0.21080221980810165,0.19805923104286194,0.4088614508509636,0.28651709854602814,0.3131055235862732,0.5996226221323013,0.18154284951287278,0.061139719632779865,0.266748387714515,0.15735870627932838,0.14784637653225297,0.3052050828115814,0.2138780132161448,0.23372562283878817,0.447603636054933
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10257_k_Layla_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.4566903114318848,0.2562715709209442,0.10037939250469208,0.394979864358902,0.2261202409863472,0.20825234800577164,0.43437258899211884,0.3095236271619797,0.33520548045635223,0.6447291076183319,0.1759272845503013,0.0689092195622706,0.2711488236443669,0.15522876702878424,0.14296267804586793,0.2981914450746522,0.21248416683552102,0.23011444356134617,0.4425986103968672
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10258_k_Lilly_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.2988951802253723,0.2386499047279358,0.08038556575775146,0.3526424169540405,0.20255690813064575,0.1902204155921936,0.39277732372283936,0.2732076942920685,0.2996661365032196,0.5728738307952881,0.18373299736667548,0.06188764650262518,0.27149413002891676,0.15594553834243957,0.1464478569850327,0.3023933953274723,0.21033852342470313,0.2307084829210193,0.44104700634572247
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10262_k_Thilo_0_0.pkl,male,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.1933459043502808,0.23441536724567413,0.07211191952228546,0.3361322581768036,0.17744553089141846,0.1730211079120636,0.35046663880348206,0.24479316920042038,0.26325368881225586,0.5080468580126762,0.19643538926234635,0.06042834626524061,0.28167210944576154,0.14869580583848316,0.14498822787368199,0.2936840337121651,0.20513177973631916,0.22060132594629783,0.425733105682617
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10263_k_Matthilda_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.380154311656952,0.2572243809700012,0.09906189888715744,0.3765115439891815,0.21468456089496613,0.19809092581272125,0.4127754867076874,0.2899946868419647,0.3187822252511978,0.6087769120931625,0.18637363865580298,0.0717759587101736,0.2728039472174372,0.155551128654031,0.1435280998216077,0.2990792284756387,0.2101175820650156,0.23097578477908173,0.44109336684409733
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10288_k_Lilly_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.2985411882400513,0.23510518670082092,0.08192464709281921,0.3555917739868164,0.1987050697207451,0.1851801723241806,0.3838852420449257,0.27028773725032806,0.29466477036476135,0.5649525076150894,0.18105331492754995,0.06308975628555452,0.2738394262786225,0.15302176898220346,0.14260631391689654,0.2956280828991,0.20814721912414383,0.22691984900696807,0.4350670681311119
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10289_k_Lilly_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.313758909702301,0.24816665053367615,0.07973450422286987,0.35487768054008484,0.20776912569999695,0.19634966552257538,0.4041187912225723,0.2784127742052078,0.30676697194576263,0.5851797461509705,0.18889816746507238,0.060691884663174454,0.2701239001458041,0.15814859497095826,0.14945639117839998,0.3076049861493583,0.2119207505647261,0.2335032475747596,0.4454239981394857
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10290_k_Lilly_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.3514326810836792,0.24148860573768616,0.08690352737903595,0.3672211766242981,0.20799235999584198,0.19299207627773285,0.40098443627357483,0.2850028723478317,0.3090571165084839,0.5940599888563156,0.1786908139175994,0.06430474014388216,0.27172731706460795,0.15390508377306536,0.14280554183651786,0.2967106256095832,0.21088943336733224,0.22868850282698425,0.4395779361943165
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10291_k_Layla_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.5137215852737427,0.26746296882629395,0.10372138023376465,0.40924766659736633,0.23525980859994888,0.21725306659936905,0.45251287519931793,0.32400238513946533,0.35134369134902954,0.6753460764884949,0.1766923134533526,0.06852077769308389,0.27035861189979504,0.15541815013320584,0.14352247382406244,0.2989406239572683,0.21404357861546414,0.23210588708457391,0.44614946570003805
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10293_k_Layla_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.5033333897590637,0.27254393696784973,0.10190937668085098,0.41197669506073,0.23305432498455048,0.21571150422096252,0.448765829205513,0.3170855790376663,0.3444008231163025,0.6614864021539688,0.1812930776529415,0.06778893981539504,0.27404213720467996,0.15502504406018788,0.14348880008281742,0.2985138441430053,0.2109216632835415,0.22909144801972298,0.4400131113032645
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10398_k_Cory_0_0.pkl,male,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.2624082565307617,0.2331315129995346,0.0782599002122879,0.35524672269821167,0.18542561680078506,0.18292493373155594,0.368350550532341,0.2582211196422577,0.2781311422586441,0.5363522619009018,0.1846720439235766,0.06199254465219897,0.2814039918231121,0.1468824493514921,0.1449015663397624,0.2917840156912545,0.2045464439149646,0.22031790494065637,0.42486434885562097
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10727_k_Lisa_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.6881839632987976,0.2880513072013855,0.10538133233785629,0.45943647623062134,0.2577318698167801,0.240787573158741,0.4985194429755211,0.3640417605638504,0.39092205464839935,0.7549638152122498,0.17062791346419293,0.0624228962179784,0.27214834770308977,0.1526681187713446,0.14263112219608448,0.2952992409674291,0.21564104888930127,0.2315636584324126,0.44720470732171386
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10728_k_Lisa_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.5193557143211365,0.2681964635848999,0.10176216065883636,0.41634270548820496,0.23219725489616394,0.2140706703066826,0.4462679252028465,0.32081741094589233,0.34537672996520996,0.6661941409111023,0.17651986368757155,0.06697717966875501,0.27402582658151986,0.15282613064703682,0.14089568906668543,0.29372181971372224,0.21115358827556507,0.2273178865947977,0.4384714748703628
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10905_k_Nina_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.485412359237671,0.26939648389816284,0.1017380878329277,0.4102434515953064,0.22751980274915695,0.21045413613319397,0.4379739388823509,0.31117188930511475,0.33863432705402374,0.6498062163591385,0.18136141268975298,0.06849147793892112,0.2761815256511314,0.15316945583105454,0.14168061469557264,0.29485007052662715,0.20948518932804047,0.22797327957323205,0.4374584689012725
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10906_k_Melanie_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.6485947966575623,0.29596877098083496,0.11544545739889145,0.4510869085788727,0.2547421455383301,0.2349555417895317,0.4896976873278618,0.35126984119415283,0.38144490122795105,0.7327147424221039,0.17952790557200338,0.07002658120294383,0.27361902966904134,0.15452077493802974,0.14251867242690047,0.2970394473649302,0.21307227337265267,0.23137577651058355,0.4444480498832362
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_bfh/10910_k_Thilo_0_0.pkl,male,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.209188461303711,0.23889733850955963,0.07518718391656876,0.3407422602176666,0.1798192709684372,0.17561697214841843,0.3554362431168556,0.24801817536354065,0.26953721046447754,0.5175553858280182,0.19756832466957852,0.06217987213962014,0.2817941711503668,0.14871070699315259,0.14523540189845463,0.2939461088916072,0.20511126536564436,0.2229075277263815,0.4280187930920259
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_body/10047_k_Zachary_0_0.pkl,male,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.2343862056732178,0.24679574370384216,0.0762677863240242,0.3511701822280884,0.18124816566705704,0.17641794681549072,0.35766611248254776,0.25378134846687317,0.27619965374469757,0.5299810022115707,0.1999339773642748,0.06178600017846827,0.28448971692499175,0.14683262404751737,0.1429195708803913,0.28975219492790866,0.20559315010204948,0.22375465026690083,0.4293478003689503
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_body/10087_k_Jamila_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,0.9771066904067993,0.17607471346855164,0.06837791949510574,0.2779597043991089,0.14539511501789093,0.13256936520338058,0.2779644802212715,0.19006994366645813,0.2074468582868576,0.39751680195331573,0.1802000899157147,0.06997999314346924,0.28447221488513785,0.1488016778979975,0.13567542470534913,0.28447710260334663,0.19452322405788278,0.21230727444972375,0.40683049850760655
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_body/10211_k_Mila_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.398421049118042,0.2477429360151291,0.09830604493618011,0.379276305437088,0.21785487234592438,0.2004178687930107,0.4182727411389351,0.2950599640607834,0.3207740783691406,0.615834042429924,0.17715904388837392,0.07029788703350819,0.2712175318558674,0.15578632235500273,0.14331725693017172,0.29910357928517445,0.21099508209410334,0.22938304495019354,0.44037812704429685
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_body/10216_k_Amal_0_0.pkl,male,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.3780115842819214,0.2451419085264206,0.07613727450370789,0.3698860704898834,0.20436959713697433,0.20089061558246613,0.40526021271944046,0.30069029331207275,0.3214772790670395,0.6221675723791122,0.17789539022936696,0.05525154895078973,0.26842014588914376,0.1483076045717503,0.14578296574128566,0.2940905703130359,0.21820592565537958,0.23329069416681322,0.4514966198221928
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_body/10217_k_Amal_0_0.pkl,male,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.4126677513122559,0.2532239258289337,0.07955142110586166,0.3786098062992096,0.20968257635831833,0.20631539821624756,0.4159979745745659,0.30824384093284607,0.3317539691925049,0.639997810125351,0.17925228744954988,0.05631290233104332,0.2680105112808806,0.14843021380189356,0.14604665394576818,0.29447686774766174,0.21819981424967907,0.23484217636052912,0.4530419906102082
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_body/10218_k_Amal_0_0.pkl,male,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.3545783162117004,0.25437942147254944,0.0775628611445427,0.3618450164794922,0.20304542034864426,0.19932644814252853,0.4023718684911728,0.2988525629043579,0.32192595303058624,0.6207785159349442,0.18779233243889734,0.057259783518061845,0.26712742419460167,0.14989566710066196,0.14715018375606181,0.2970458508567238,0.22062405645186167,0.23765768961288614,0.4582817460647478
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_body/10292_k_Layla_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.5144367218017578,0.2560769021511078,0.10261142998933792,0.41259250044822693,0.2316005676984787,0.21341918408870697,0.44501975178718567,0.32171501219272614,0.3461168706417084,0.6678318828344345,0.16909052617691916,0.0677555083762489,0.2724395773745877,0.15292852079216526,0.14092314390976837,0.29385166470193363,0.21243212579392218,0.22854495381617906,0.44097707961010124
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_kids_body/10626_k_Sophie_0_0.pkl,neutral,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.3025795221328735,0.22145867347717285,0.07771024852991104,0.35183194279670715,0.19780021160840988,0.18421043455600739,0.38201064616441727,0.27770067751407623,0.29832471907138824,0.5760253965854645,0.17001547292448707,0.05965873653737969,0.2701040027257679,0.1518526955533028,0.1414197225013771,0.2932724180546799,0.21319287828152156,0.2290261085809982,0.44221898686251976
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_axyz_kids_bfh/CBoy0001-HD2-O02P01-S_0_0.pkl,male,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.1547597646713257,0.23512648046016693,0.07330124825239182,0.33463573455810547,0.17183109372854233,0.16772671788930893,0.33955781161785126,0.22959037870168686,0.25152018666267395,0.4811105653643608,0.20361506146439903,0.06347748726182474,0.28978818347844965,0.14880246003154593,0.14524814859396168,0.29405060862550764,0.19882090260309182,0.21781169933147357,0.41663260193456536
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_axyz_kids_bfh/CBoy0002-HD2-O02P01-S_0_0.pkl,male,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.2635640501976013,0.27135443687438965,0.08723972737789154,0.3632560968399048,0.18614935129880905,0.18018073588609695,0.366330087184906,0.2563294246792793,0.2840747833251953,0.5404042080044746,0.21475321083403262,0.06904258423959485,0.28748530538131195,0.14732086693167493,0.1425972318996568,0.28991809883133174,0.2028622329348429,0.2248202481550267,0.42768248108986956
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_axyz_kids_bfh/CBoy0002-HD2-O03P01-S_0_0.pkl,male,11,10,11,/home/jaeson1012/agora_dataset/models/smplx_kid_template.npy,1.2526808977127075,0.2588615119457245,0.0827246606349945,0.368842750787735,0.18467778712511063,0.1788690760731697,0.36354686319828033,0.2456270530819893,0.2688021808862686,0.5144292339682579,0.20664601209963715,0.06603809540485765,0.29444270401281886,0.14742604238822282,0.14278901865572466,0.29021506104394745,0.19608110375953217,0.2145815278073445,0.41066263156687666
