sample_path,mode,gender,raw_num_betas,model_num_betas,forward_betas_dim,kid_template_path,height_canonical,shoulder_width,pelvis_width,torso_height,upper_arm,forearm,arm_length,thigh,shank,leg_length,shoulder_width_ratio,pelvis_width_ratio,torso_height_ratio,upper_arm_ratio,forearm_ratio,arm_length_ratio,thigh_ratio,shank_ratio,leg_length_ratio
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10020_w_Ina_0_0.pkl,adults,female,10,10,10,,1.7476046681404114,0.29662200808525085,0.13612641394138336,0.4715237021446228,0.2948136478662491,0.24425390362739563,0.5390675514936447,0.4078586846590042,0.4162372946739197,0.8240959793329239,0.16973061098588157,0.07789313934840456,0.2698114228811033,0.16869584594320977,0.13976496405637379,0.3084608099995836,0.23338154909656877,0.23817588855311816,0.47155743764968694
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10021_w_Ina_0_0.pkl,adults,female,10,10,10,,1.7147281169891357,0.28342410922050476,0.13329356908798218,0.4764651954174042,0.27724790573120117,0.22878513485193253,0.5060330405831337,0.38978852331638336,0.3932603746652603,0.7830488979816437,0.1652880747754721,0.07773452115664277,0.27786632218641283,0.16168621893132332,0.13342356294574137,0.29510978187706466,0.22731797505064938,0.2293426991538344,0.4566606742044838
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10022_w_Ina_0_0.pkl,adults,female,10,10,10,,1.6452224254608154,0.2656160891056061,0.12289628386497498,0.45190533995628357,0.26799561083316803,0.2211773544549942,0.48917296528816223,0.3749155253171921,0.3755034804344177,0.7504190057516098,0.1614469174471706,0.07469888688792495,0.2746773524131292,0.16289323965305438,0.13443614129745646,0.29732938095051087,0.22788136091214586,0.22823873211504628,0.45612009302719214
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10024_w_Myriam_0_0.pkl,adults,female,10,10,10,,1.6499032974243164,0.27468007802963257,0.13171851634979248,0.45363736152648926,0.2714402824640274,0.22583578526973724,0.49727606773376465,0.37528741359710693,0.37940824031829834,0.7546956539154053,0.16648253170863947,0.07983408273407284,0.2749478482979384,0.16451890416109602,0.1368781949962111,0.3013970991573071,0.22746024823574362,0.22995786535525872,0.4574181135910023
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10028_w_Ramona_0_0.pkl,adults,female,10,10,10,,1.6409095525741577,0.2666302025318146,0.12615425884723663,0.4472527801990509,0.2708034962415695,0.2255331575870514,0.4963366538286209,0.37554265558719635,0.37781959772109985,0.7533622533082962,0.16248927438659952,0.0768806901326972,0.27256394448885274,0.165032555156224,0.1374439908849631,0.30247654604118707,0.22886249580183635,0.23025010557614206,0.45911260137797844
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10029_w_Ramona_0_0.pkl,adults,female,10,10,10,,1.6586318612098694,0.27023518085479736,0.12729096412658691,0.4503670930862427,0.27515098452568054,0.22927270829677582,0.5044236928224564,0.38099972903728485,0.3842848390340805,0.7652845680713654,0.1629265584333328,0.07674455501761315,0.2715292667522543,0.16589032862601283,0.13823001574896526,0.3041203443749781,0.22970722916136985,0.23168784346983934,0.46139507263120916
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10030_w_Myriam_0_0.pkl,adults,female,10,10,10,,1.6902769207954407,0.2727585732936859,0.12623584270477295,0.4514206349849701,0.28368085622787476,0.23657049983739853,0.5202513560652733,0.39293038845062256,0.397746205329895,0.7906765937805176,0.1613691637967383,0.07468352738636852,0.2670690402449159,0.16783099428132472,0.13995961071637242,0.3077906049976971,0.23246509705978258,0.23531422599245838,0.46777932305224096
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10031_m_John_0_0.pkl,adults,male,10,10,10,,1.885451316833496,0.3616255223751068,0.11541107296943665,0.5117592215538025,0.28463201224803925,0.27907533943653107,0.5637073516845703,0.41587433218955994,0.45382873713970184,0.8697030693292618,0.19179785717428943,0.061211377848388426,0.271425317103001,0.15096227078727328,0.1480151393700377,0.298977410157311,0.2205701778012472,0.24070032097242391,0.46127049877367116
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10032_m_John_0_0.pkl,adults,male,10,10,10,,1.8047906160354614,0.3474704623222351,0.10938350856304169,0.4858899414539337,0.27418237924575806,0.26827576756477356,0.5424581468105316,0.3990878313779831,0.43210214376449585,0.8311899751424789,0.19252674478412063,0.06060731233372751,0.26922233368061055,0.151919218112984,0.14864647742577933,0.30056569553876333,0.22112694283320763,0.2394195425914192,0.46054648542462684
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10033_m_Simon_0_0.pkl,adults,male,10,10,10,,1.838165819644928,0.3644503951072693,0.11580996960401535,0.4978131055831909,0.28008025884628296,0.27439434826374054,0.5544746071100235,0.4047367721796036,0.4439489096403122,0.8486856818199158,0.19826850832079387,0.06300300460726985,0.27082056486033,0.15236941947945973,0.1492761672158306,0.3016455866952903,0.22018512576726357,0.24151733477781032,0.4617024605450739
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10036_w_Ina_0_0.pkl,adults,female,10,10,10,,1.7326245307922363,0.2835250198841095,0.13244637846946716,0.4696201682090759,0.2841350734233856,0.2353988140821457,0.5195338875055313,0.40010929107666016,0.40563197433948517,0.8057412654161453,0.16363904287703274,0.07644263146205516,0.2710455496058017,0.16399114082349156,0.13586256566188085,0.2998537064853724,0.2309267149148071,0.2341141817690942,0.4650408966839013
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10040_w_Ramona_0_0.pkl,adults,female,10,10,10,,1.8066530227661133,0.28526172041893005,0.1363927572965622,0.49206027388572693,0.2948255091905594,0.24618417024612427,0.5410096794366837,0.4168446958065033,0.421609029173851,0.8384537249803543,0.1578951336113086,0.07549471623927834,0.27236014203344255,0.16318878361001535,0.13626532994653226,0.2994541135565476,0.23072758883622527,0.2333646936412493,0.4640922824774745
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10042_m_Simon_0_0.pkl,adults,male,10,10,10,,1.8572885990142822,0.36711183190345764,0.11679166555404663,0.5020523071289062,0.28321436047554016,0.27775126695632935,0.5609656274318695,0.40975604951381683,0.45015257596969604,0.8599086254835129,0.1976600901433922,0.06288288509175763,0.27031464436671837,0.15248807354217883,0.1495466386342651,0.3020347121764439,0.22062055930956903,0.24237082821086894,0.462991387520438
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10048_w_Ramona_0_0.pkl,adults,female,10,10,10,,1.6603285074234009,0.270593523979187,0.12528879940509796,0.451536625623703,0.27787891030311584,0.2314208820462227,0.5092997923493385,0.38126373291015625,0.38447025418281555,0.7657339870929718,0.1629758946915334,0.07546024708057851,0.2719561963821395,0.16736381328195424,0.13938258664567274,0.306746399927627,0.22963150437127927,0.23156276150402305,0.4611942658753023
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10055_m_Simon_0_0.pkl,adults,male,10,10,10,,1.8263791799545288,0.3611481785774231,0.11391279846429825,0.49318382143974304,0.2783844619989395,0.2724796533584595,0.550864115357399,0.40323157608509064,0.4406386762857437,0.8438702523708344,0.1977399778431632,0.06237083718132087,0.27003364189249124,0.15242424193965595,0.14919117363418663,0.3016154155738426,0.22078196056479896,0.24126352354537586,0.4620454841101748
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10056_m_Kenneth_0_0.pkl,adults,male,10,10,10,,1.8787840008735657,0.36369383335113525,0.11596634984016418,0.5095426440238953,0.2844507396221161,0.27922043204307556,0.5636711716651917,0.4144662767648697,0.4536444991827011,0.8681107759475708,0.1935793753736624,0.0617241523167347,0.27120874128530825,0.15140151262191764,0.14861763348700452,0.30001914610892216,0.22060347361493288,0.24145644149182294,0.4620599151067558
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10057_w_Ina_0_0.pkl,adults,female,10,10,10,,1.717102587223053,0.29481494426727295,0.13178634643554688,0.4686683118343353,0.28632666170597076,0.23678136616945267,0.5231080278754234,0.39508676528930664,0.40357154607772827,0.7986583113670349,0.17169326192912915,0.0767492562274194,0.272941357914019,0.166749886603471,0.1378958764207456,0.3046457630242166,0.2300892027239049,0.2350305386997265,0.46511974142363144
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10060_w_Ina_0_0.pkl,adults,female,10,10,10,,1.6526881456375122,0.27138468623161316,0.1254136860370636,0.44916796684265137,0.2695860266685486,0.22323471307754517,0.49282073974609375,0.3804721087217331,0.3838133215904236,0.7642854303121567,0.16420804308905387,0.07588466485229504,0.27178023151451125,0.16311971945836024,0.13507370623236004,0.29819342569072027,0.23021409678894308,0.2322357805999573,0.4624498773889004
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10063_w_Ina_0_0.pkl,adults,female,10,10,10,,1.7702706456184387,0.2966931462287903,0.13920031487941742,0.4865300953388214,0.2944240868091583,0.24379586428403854,0.5382199510931969,0.405680775642395,0.4132622182369232,0.8189429938793182,0.16759761958609523,0.0786322222672275,0.27483373604088296,0.16631586110173688,0.13771671856360088,0.30403257966533775,0.22916313765157173,0.23344578370532224,0.46260892135689397
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10064_w_Ina_0_0.pkl,adults,female,10,10,10,,1.7177616357803345,0.2893102765083313,0.13431447744369507,0.4650525152683258,0.289858877658844,0.24036265164613724,0.5302215293049812,0.3967670202255249,0.4039752036333084,0.8007422238588333,0.1684228303171442,0.0781915689848781,0.2707316926757795,0.1687422000941176,0.13992782621259714,0.30867002630671475,0.23097909044014944,0.23517535565974668,0.4661544460998961
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10067_m_Kenneth_0_0.pkl,adults,male,10,10,10,,1.8940384984016418,0.3560864329338074,0.1092434972524643,0.51045161485672,0.2842032164335251,0.27773144841194153,0.5619346648454666,0.42210447788238525,0.45428915321826935,0.8763936311006546,0.18800379888492488,0.05767754844722199,0.269504350248152,0.1500514465114416,0.1466345317934752,0.2966859783049168,0.2228595027179197,0.23985212211981907,0.46271162483773876
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10068_m_Kenneth_0_0.pkl,adults,male,10,10,10,,1.8880976438522339,0.3655092418193817,0.1163545548915863,0.5096909999847412,0.2867332994937897,0.28160880506038666,0.5683421045541763,0.4180613309144974,0.4579576998949051,0.8760190308094025,0.1935859848189012,0.06162528472531288,0.2699494920955638,0.15186359689998638,0.14914949233548533,0.3010130892354717,0.22141933828249385,0.24254979682117844,0.4639691351036723
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10069_m_Kenneth_0_0.pkl,adults,male,10,10,10,,1.866414189338684,0.3703368306159973,0.11828476190567017,0.5105542540550232,0.2815248370170593,0.2749781906604767,0.556503027677536,0.4082579016685486,0.44757014513015747,0.855828046798706,0.19842156833752783,0.06337540862115999,0.27354820648675254,0.1508372785768471,0.1473296721763073,0.2981669507531544,0.21873917590243155,0.2398021552165452,0.4585413311189767
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10070_m_Kenneth_0_0.pkl,adults,male,10,10,10,,1.9057143926620483,0.37367141246795654,0.11756742745637894,0.5232328176498413,0.2865453064441681,0.28067053854465485,0.5672158449888229,0.4175574481487274,0.45748084783554077,0.8750382959842682,0.19607944081588405,0.06169204992577703,0.2745599338833504,0.15036109689233107,0.14727838527398257,0.29763948216631364,0.21910809392872932,0.240057402933551,0.4591654968622803
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10071_w_Mia_0_0.pkl,adults,female,10,10,10,,1.7256190776824951,0.30420002341270447,0.14096614718437195,0.4772886335849762,0.28665414452552795,0.23739872127771378,0.5240528658032417,0.3893829733133316,0.39920127391815186,0.7885842472314835,0.17628457366225045,0.08169018818086397,0.2765897988482918,0.16611669877369703,0.13757307412047162,0.30368977289416865,0.22564827797121517,0.23133800447679265,0.4569862824480078
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10075_w_Ramona_0_0.pkl,adults,female,10,10,10,,1.6919633150100708,0.28152167797088623,0.13434378802776337,0.4629904329776764,0.27924177050590515,0.2323024421930313,0.5115442126989365,0.38735899329185486,0.392379567027092,0.7797385603189468,0.1663875779536098,0.07940112343804791,0.2736409405985972,0.16504008569727358,0.13729756439290683,0.3023376500901804,0.22894053899126604,0.23190784548703794,0.46084838447830395
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10076_w_Ramona_0_0.pkl,adults,female,10,10,10,,1.6546788811683655,0.2760809063911438,0.13090482354164124,0.4526732563972473,0.27361488342285156,0.2274317964911461,0.5010466799139977,0.3777480572462082,0.38180282711982727,0.7595508843660355,0.16684863119556081,0.07911192016254513,0.27357166490069396,0.1653582979373331,0.13744769397827628,0.30280599191560936,0.22829085543140615,0.23074134290650827,0.4590321983379144
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10077_m_Simon_0_0.pkl,adults,male,10,10,10,,1.7934922575950623,0.3552638292312622,0.11207327991724014,0.48331835865974426,0.2742152661085129,0.2683747857809067,0.5425900518894196,0.395865797996521,0.4317595511674881,0.8276253491640091,0.19808495282139896,0.062488856276146934,0.26948449685968406,0.15289459151399676,0.14963810668509772,0.30253269819909445,0.22072344963861018,0.24073678006641916,0.46146022970502937
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10081_m_Simon_0_0.pkl,adults,male,10,10,10,,1.8827300071716309,0.3656827509403229,0.11379151046276093,0.4930994510650635,0.2912360280752182,0.2859388589859009,0.5771748870611191,0.4250626415014267,0.4626704454421997,0.8877330869436264,0.19423005398935408,0.06043963288910794,0.2619066192108087,0.1546881533548899,0.15187459587764168,0.3065627492325316,0.22576930302395595,0.24574444752025582,0.4715137505442118
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10084_m_Simon_0_0.pkl,adults,male,10,10,10,,1.8215771317481995,0.35822129249572754,0.1133139505982399,0.49102163314819336,0.27764882147312164,0.2719274163246155,0.5495762377977371,0.40248771011829376,0.4394024759531021,0.8418901860713959,0.1966544738909498,0.06220650700060695,0.26955851859918295,0.1524222151420276,0.14928130771143464,0.30170352285346225,0.2209556230715409,0.24122090044652672,0.46217652351806765
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10092_w_Valeska_0_0.pkl,adults,female,10,10,10,,1.6823968887329102,0.27857932448387146,0.1327010691165924,0.4614787697792053,0.2764490395784378,0.22991369664669037,0.5063627362251282,0.38457854092121124,0.38872675597667694,0.7733052968978882,0.16558478344172536,0.07887619740936137,0.2742983970487285,0.16431856325331426,0.13665841763405118,0.3009769808873654,0.22858966483874973,0.23105532266494191,0.45964498750369165
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10100_m_Andy_0_0.pkl,adults,male,10,10,10,,1.7422680854797363,0.3419133722782135,0.10323154926300049,0.4672277569770813,0.26492463052272797,0.25728005170822144,0.5222046822309494,0.3889043629169464,0.41428767144680023,0.8031920343637466,0.19624613176798628,0.05925124274693668,0.2681721377272599,0.15205732845056422,0.14766961172762283,0.299726940178187,0.2232172913905273,0.2377864089341483,0.4610037003246756
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10103_m_Andy_0_0.pkl,adults,male,10,10,10,,1.7881804704666138,0.3675803542137146,0.10309530049562454,0.480022132396698,0.27430079877376556,0.2655070722103119,0.5398078709840775,0.4056088477373123,0.4337032437324524,0.8393120914697647,0.20556110542790848,0.057653744797203,0.2684416591751723,0.1533965968782718,0.14847890165192867,0.30187549853020046,0.22682769129643351,0.24253885493966973,0.46936654623610324
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10123_w_Myriam_0_0.pkl,adults,female,10,10,10,,1.6986739039421082,0.2776499390602112,0.13048255443572998,0.4579758048057556,0.2846117615699768,0.23737942427396774,0.5219911858439445,0.39426901936531067,0.39935190975666046,0.7936209291219711,0.16345099457633963,0.07681436332948864,0.269607841589214,0.1675493812611585,0.13974396364309943,0.3072933449042579,0.23210400680809398,0.23509627647183223,0.46720028327992624
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10124_w_Anna_0_0.pkl,adults,female,10,10,10,,1.6970436573028564,0.29166722297668457,0.1329021453857422,0.46952328085899353,0.2787766456604004,0.22853482514619827,0.5073114708065987,0.38437382876873016,0.3907961845397949,0.7751700133085251,0.17186783717764623,0.07831392245793256,0.27667130355692543,0.16427193517429325,0.1346664384046625,0.29893837357895575,0.2264961346837846,0.23028057225168544,0.45677670693547
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10125_w_Lucia_0_0.pkl,adults,female,10,10,10,,1.6647863984107971,0.27835574746131897,0.13366688787937164,0.4594213366508484,0.2721448838710785,0.22557533532381058,0.49772021919488907,0.37793563306331635,0.38168855011463165,0.759624183177948,0.16720207933404369,0.08029071357560938,0.275964133951005,0.16347135231935317,0.13549806482029436,0.29896941713964753,0.22701749210835287,0.22927178554497504,0.45628927765332794
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10126_w_Samantha_0_0.pkl,adults,female,10,10,10,,1.7656493782997131,0.29655277729034424,0.14736789464950562,0.4865189492702484,0.2881102114915848,0.2395401895046234,0.5276504009962082,0.40504346787929535,0.41216737031936646,0.8172108381986618,0.1679567760932915,0.0834638498790842,0.27554675081570096,0.16317521192629392,0.1356669067192129,0.2988421186455068,0.2294019825551914,0.23343670345030554,0.46283868600549694
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10127_w_Samantha_0_0.pkl,adults,female,10,10,10,,1.7229872345924377,0.2947908043861389,0.14457069337368011,0.4745662212371826,0.28266388177871704,0.23483899235725403,0.5175028741359711,0.39383505284786224,0.40208466351032257,0.7959197163581848,0.17109285458860055,0.0839070020201731,0.27543223287399365,0.1640545420788213,0.13629758110935963,0.30035212318818094,0.2285768837637509,0.233364853457799,0.4619417372215499
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10129_m_Thomas_0_0.pkl,adults,male,10,10,10,,1.7786418795585632,0.37235042452812195,0.11500565707683563,0.495830774307251,0.27227672934532166,0.2626905143260956,0.5349672436714172,0.38500477373600006,0.41622862219810486,0.8012333959341049,0.20934535996674872,0.06465925400642124,0.2787693127018408,0.15308125400313713,0.14769162772176042,0.3007728817248976,0.216459973286783,0.2340148553689783,0.4504748286557613
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10130_w_Monika_0_0.pkl,adults,female,10,10,10,,1.7054201364517212,0.2892744839191437,0.14066752791404724,0.46753743290901184,0.27858866751194,0.23129037767648697,0.509879045188427,0.3885814994573593,0.39545705914497375,0.7840385586023331,0.16962065694908768,0.0824826240217373,0.2741479491861549,0.16335485993003965,0.13562076155480798,0.29897562148484763,0.22785089207744305,0.23188248496218503,0.4597333770396281
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10131_w_Monika_0_0.pkl,adults,female,10,10,10,,1.7118130326271057,0.3001859784126282,0.14996644854545593,0.4821103513240814,0.2778039127588272,0.23013144731521606,0.5079353600740433,0.3845079839229584,0.39190447330474854,0.7764124572277069,0.17536142831669832,0.08760679214791561,0.28163727120606774,0.16228636391001403,0.13443725624756764,0.2967236201575817,0.22462031576711217,0.22894116695869285,0.45356148272580504
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10132_w_Monika_0_0.pkl,adults,female,10,10,10,,1.7092706561088562,0.2962075173854828,0.14471618831157684,0.47989869117736816,0.274466797709465,0.22615404427051544,0.5006208419799805,0.38343097269535065,0.38815726339817047,0.7715882360935211,0.17329468351126867,0.08466546113944431,0.2807622593076362,0.16057538736099697,0.1323102596199444,0.2928856469809413,0.22432431711442868,0.22708940916461295,0.45141372627904164
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10137_m_Sevin_0_0.pkl,adults,male,10,10,10,,1.821687936782837,0.40353551506996155,0.12950296700000763,0.5151119232177734,0.2802814394235611,0.27173376083374023,0.5520152002573013,0.38289666175842285,0.42975400388240814,0.812650665640831,0.22151736690018325,0.07108954524270182,0.2827662811049178,0.153858097078113,0.149165922080832,0.303024019158945,0.21018784503488092,0.23590978191433182,0.44609762694921273
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10138_w_Lucia_0_0.pkl,adults,female,10,10,10,,1.6850401759147644,0.28522688150405884,0.1388625055551529,0.4601631164550781,0.28266100585460663,0.2352578118443489,0.5179188176989555,0.38555559515953064,0.39227548241615295,0.7778310775756836,0.16927007769961128,0.08240901762462018,0.27308732636316374,0.1677473391405385,0.13961555054118135,0.3073628896817198,0.22881092134804593,0.23279888991560502,0.46160981126365097
/home/jaeson1012/agora_dataset/smplx_gt/smplx_gt/trainset_3dpeople_adults_bfh/10139_w_Anna_0_0.pkl,adults,female,10,10,10,,1.704282820224762,0.28940558433532715,0.1385539323091507,0.46981966495513916,0.27947966754436493,0.23158586025238037,0.5110655277967453,0.3880171924829483,0.39455850422382355,0.7825756967067719,0.1698107737172168,0.08129749984270693,0.27567001167868316,0.16398667182921375,0.1358846416241165,0.29987131345333023,0.2276718323263837,0.23150999326026703,0.4591818255866507
